empty, tag_id, proj,trans_status, esu_type, obs_time
,3D9.1C2DF03809,LMN,T,SR_Ch1,2013-05-11 10:34:38
,3D9.1C2DF0380B,LWG,T,SR_Ch1,2013-05-10 23:08:27
,3D9.1C2DF03811,LWG,T,SR_Ch1,2013-05-11 23:17:00
,3D9.1C2DF03829,LWG,T,Not_listed,2013-05-03 17:18:45
,3D9.1C2DF03840,LGS,T,SR_Ch1,2013-05-07 01:28:08
,3D9.1C2DF0385F,LWG,T,SR_Ch1,2013-05-01 23:46:34
,3D9.1C2DF0388F,LWG,T,SR_Ch1,2013-05-01 01:42:30
,3D9.1C2DF0389C,LGS,T,SR_Ch1,2013-05-10 11:29:25
,3D9.1C2DF038B1,LWG,T,SR_Ch1,2013-05-02 21:33:00
,3D9.1C2DF038BB,LGS,T,SR_Ch1,2013-05-09 23:53:54
,3D9.1C2DF038CC,LGS,T,SR_Ch1,2013-05-10 02:51:07
,3D9.1C2DF038D0,LMN,T,SR_Ch1,2013-05-09 12:46:39
,3D9.1C2DF038DB,LMN,T,SR_Ch1,2013-05-12 15:33:05
,3D9.1C2DF038FB,LWG,T,Not_listed,2013-05-06 22:59:54
,3D9.1C2DF03901,LWG,T,Not_listed,2013-05-06 14:06:31
,3D9.1C2DF03911,LWG,T,Not_listed,2013-04-29 21:53:10
,3D9.1C2DF03912,LWG,T,Not_listed,2013-05-01 02:02:33
,3D9.1C2DF0392E,LMN,T,Not_listed,2013-05-08 01:41:12
,3D9.1C2DF0393A,LWG,T,SR_Ch1,2013-05-01 23:24:51
,3D9.1C2DF03940,LMN,T,SR_Ch1,2013-05-13 23:35:43
,3D9.1C2DF0396D,LWG,T,SR_Ch1,2013-05-10 21:26:25
,3D9.1C2DF03991,LWG,T,SR_Ch1,2013-05-01 23:04:05
,3D9.1C2DF039A1,LWG,T,SR_Ch1,2013-05-11 22:07:50
,3D9.1C2DF039AC,LWG,T,Not_listed,2013-04-27 21:11:15
,3D9.1C2DF039C2,LMN,T,Not_listed,2013-05-11 00:54:40
,3D9.1C2DF039CC,LWG,T,SR_Ch1,2013-04-29 22:47:39
,3D9.1C2DF039DD,LMN,T,Not_listed,2013-05-11 11:56:07
,3D9.1C2DF039F2,LWG,T,SR_Ch1,2013-05-02 21:15:18
,3D9.1C2DF03A0A,LMN,T,Not_listed,2013-05-10 00:40:10
,3D9.1C2DF03A4C,LGS,T,Not_listed,2013-05-04 16:03:48
,3D9.1C2DF03A81,LGS,T,Not_listed,2013-05-05 13:07:36
,3D9.1C2DF03A94,LWG,T,Not_listed,2013-05-06 02:18:22
,3D9.1C2DF03AA8,LGS,T,Not_listed,2013-05-10 20:52:33
,3D9.1C2DF03AAB,LWG,T,SR_Ch1,2013-04-27 22:13:04
,3D9.1C2DF03ABC,LWG,T,SR_Ch1,2013-05-09 20:50:32
,3D9.1C2DF03AF4,LGS,T,SR_Ch1,2013-05-07 00:51:46
,3D9.1C2DF03AFA,LMN,T,SR_Ch1,2013-05-08 03:55:38
,3D9.1C2DF03AFF,LGS,T,SR_Ch1,2013-05-12 04:47:44
,3D9.1C2DF03B05,LWG,T,SR_Ch1,2013-05-09 23:04:48
,3D9.1C2DF03B11,LMN,T,Not_listed,2013-05-09 12:13:50
,3D9.1C2DF03B26,LMN,T,Not_listed,2013-05-10 01:17:15
,3D9.1C2DF03B4F,LGS,T,SR_Ch1,2013-05-22 17:28:39
,3D9.1C2DF03B50,LGS,T,Not_listed,2013-05-06 17:34:22
,3D9.1C2DF03B6A,LWG,T,Not_listed,2013-05-06 04:03:21
,3D9.1C2DF03B7E,LGS,T,Not_listed,2013-05-06 22:54:51
,3D9.1C2DF03B85,LWG,T,Not_listed,2013-05-04 23:31:33
,3D9.1C2DF03B8E,LWG,T,Not_listed,2013-05-01 04:05:49
,3D9.1C2DF03BD6,LWG,T,SR_Ch1,2013-05-07 01:57:59
,3D9.1C2DF03BD7,LGS,T,SR_Ch1,2013-05-06 03:23:24
,3D9.1C2DF03BF4,LGS,T,SR_Ch1,2013-05-07 22:08:51
,3D9.1C2DF03C15,LWG,T,SR_Ch1,2013-05-07 23:19:31
,3D9.1C2DF03C24,LGS,T,SR_Ch1,2013-05-09 20:53:51
,3D9.1C2DF03C5F,LGS,T,SR_Ch1,2013-05-08 01:34:26
,3D9.1C2DF03C73,LWG,T,SR_Ch1,2013-05-10 22:32:00
,3D9.1C2DF03C86,LWG,T,SR_Ch1,2013-05-07 20:48:28
,3D9.1C2DF03CA0,LMN,T,SR_Ch1,2013-05-11 03:02:42
,3D9.1C2DF03CBB,LWG,T,SR_Ch1,2013-05-07 22:44:15
,3D9.1C2DF03CBE,LWG,T,SR_Ch1,2013-05-11 00:53:49
,3D9.1C2DF03CC1,LGS,T,Not_listed,2013-05-10 01:50:36
,3D9.1C2DF03CCB,LGS,T,SR_Ch1,2013-05-10 00:16:39
,3D9.1C2DF03CE1,LGS,T,SR_Ch1,2013-05-10 22:26:14
,3D9.1C2DF03CF5,LWG,T,SR_Ch1,2013-05-03 02:25:03
,3D9.1C2DF03CFC,LWG,T,SR_Ch1,2013-05-07 23:38:42
,3D9.1C2DF03D0E,LWG,T,SR_Ch1,2013-05-08 23:26:50
,3D9.1C2DF03D2E,LMN,T,Not_listed,2013-05-11 00:47:24
,3D9.1C2DF03D49,LGS,T,SR_Ch1,2013-05-07 02:53:35
,3D9.1C2DF03D66,LWG,T,SR_Ch1,2013-05-05 01:37:26
,3D9.1C2DF03D77,LWG,T,SR_Ch1,2013-05-11 10:58:01
,3D9.1C2DF03D78,LWG,T,Not_listed,2013-05-08 01:59:40
,3D9.1C2DF03DA7,LWG,T,SR_Ch1,2013-05-09 00:44:08
,3D9.1C2DF03DAA,LWG,T,Not_listed,2013-05-10 16:28:06
,3D9.1C2DF03DBA,LWG,T,Not_listed,2013-05-02 23:09:48
,3D9.1C2DF03DD5,LGS,T,SR_Ch1,2013-05-11 22:40:09
,3D9.1C2DF03DE2,LMN,T,SR_Ch1,2013-05-08 08:19:29
,3D9.1C2DF03DF9,LMN,T,SR_Ch1,2013-05-10 20:54:14
,3D9.1C2DF03E24,LWG,T,SR_Ch1,2013-05-11 01:30:49
,3D9.1C2DF03E29,LWG,T,SR_Ch1,2013-05-09 23:45:39
,3D9.1C2DF03E51,LWG,T,SR_Ch1,2013-05-10 23:30:17
,3D9.1C2DF03E52,LWG,T,SR_Ch1,2013-05-08 21:48:24
,3D9.1C2DF03E64,LGS,T,SR_Ch1,2013-05-14 04:55:32
,3D9.1C2DF03EAE,LWG,T,SR_Ch1,2013-05-09 19:05:56
,3D9.1C2DF03EC5,LGS,T,SR_Ch1,2013-05-11 20:49:10
,3D9.1C2DF03F37,LGS,T,SR_Ch1,2013-05-04 13:37:52
,3D9.1C2DF03F8E,LWG,T,Not_listed,2013-05-05 22:24:51
,3D9.1C2DF03F9D,LWG,T,Not_listed,2013-04-29 22:21:25
,3D9.1C2DF03F9F,LGS,T,Not_listed,2013-05-04 21:39:09
,3D9.1C2DF03FA2,LWG,T,Not_listed,2013-05-10 04:31:58
,3D9.1C2DF03FA8,LMN,T,Not_listed,2013-05-14 22:06:55
,3D9.1C2DF03FAC,LGS,T,Not_listed,2013-05-09 01:33:11
,3D9.1C2DF03FB8,LGS,T,Not_listed,2013-05-03 11:46:16
,3D9.1C2DF03FC1,LGS,T,Not_listed,2013-05-09 04:24:55
,3D9.1C2DF04000,LGS,T,SR_Ch1,2013-05-09 11:11:52
,3D9.1C2DF04003,LWG,T,SR_Ch1,2013-05-07 10:29:46
,3D9.1C2DF04011,LWG,T,SR_Ch1,2013-05-04 23:33:42
,3D9.1C2DF04016,LWG,T,Not_listed,2013-04-29 20:50:54
,3D9.1C2DF04024,LMN,T,SR_Ch1,2013-05-10 00:21:04
,3D9.1C2DF04030,LGS,T,Not_listed,2013-05-05 07:05:02
,3D9.1C2DF04058,LGS,T,Not_listed,2013-05-08 23:24:21
,3D9.1C2DF04066,LGS,T,Not_listed,2013-05-05 00:17:15
,3D9.1C2DF0406C,LWG,T,Not_listed,2013-04-29 02:37:49
,3D9.1C2DF04072,LWG,T,Not_listed,2013-05-08 22:35:58
,3D9.1C2DF04084,LWG,T,Not_listed,2013-05-05 21:40:14
,3D9.1C2DF040BB,LGS,T,SR_Ch1,2013-05-11 01:52:36
,3D9.1C2DF040C4,LGS,T,SR_Ch1,2013-05-12 00:04:41
,3D9.1C2DF040D7,LGS,T,SR_Ch1,2013-05-10 13:51:37
,3D9.1C2DF040F2,LMN,T,SR_Ch1,2013-05-14 22:24:09
,3D9.1C2DF0412E,LWG,T,Not_listed,2013-04-30 00:42:24
,3D9.1C2DF04141,LWG,T,SR_Ch1,2013-05-12 20:41:25
,3D9.1C2DF0414B,LWG,T,Not_listed,2013-05-09 02:09:33
,3D9.1C2DF0414F,LGS,T,Not_listed,2013-05-05 22:44:54
,3D9.1C2DF0415E,LWG,T,Not_listed,2013-05-05 14:18:12
,3D9.1C2DF0416B,LWG,T,SR_Ch1,2013-05-05 01:15:45
,3D9.1C2DF0418C,LMN,T,SR_Ch1,2013-05-13 03:28:26
,3D9.1C2DF04199,LWG,T,SR_Ch1,2013-04-30 00:18:34
,3D9.1C2DF041C2,LWG,T,SR_Ch1,2013-05-07 02:55:18
,3D9.1C2DF041D1,LGS,T,Not_listed,2013-05-09 17:33:07
,3D9.1C2DF041E3,LWG,T,Not_listed,2013-05-02 01:17:46
,3D9.1C2DF04213,LWG,T,Not_listed,2013-05-08 21:44:35
,3D9.1C2DF04215,LMN,T,Not_listed,2013-05-11 04:24:31
,3D9.1C2DF04217,LGS,T,Not_listed,2013-05-10 02:48:22
,3D9.1C2DF0421A,LWG,T,Not_listed,2013-05-02 21:54:19
,3D9.1C2DF04235,LWG,S,Not_listed,2013-04-29 12:10:21
,3D9.1C2DF0424C,LWG,T,Not_listed,2013-05-11 00:54:48
,3D9.1C2DF04257,LWG,T,SR_Ch1,2013-05-01 21:20:34
,3D9.1C2DF0425F,LWG,T,Not_listed,2013-04-29 22:27:26
,3D9.1C2DF04260,LWG,T,SR_Ch1,2013-05-01 10:14:09
,3D9.1C2DF0426C,LMN,T,SR_Ch1,2013-05-12 01:09:30
,3D9.1C2DF04270,LWG,T,SR_Ch1,2013-05-02 20:33:16
,3D9.1C2DF04282,LMN,T,Not_listed,2013-05-09 05:00:19
,3D9.1C2DF042C2,LWG,T,Not_listed,2013-05-10 07:28:23
,3D9.1C2DF0436E,LGS,T,SR_Ch1,2013-05-10 23:54:47
,3D9.1C2DF043C3,LGS,T,SR_Ch1,2013-05-07 01:09:15
,3D9.1C2DF04429,LWG,T,Not_listed,2013-05-08 00:39:50
,3D9.1C2DF04451,LGS,T,SR_Ch1,2013-05-08 22:58:16
,3D9.1C2DF04452,LGS,T,SR_Ch1,2013-05-06 20:25:50
,3D9.1C2DF04470,LWG,T,SR_Ch1,2013-05-09 21:50:35
,3D9.1C2DF04472,LGS,T,SR_Ch1,2013-05-09 21:26:33
,3D9.1C2DF04475,LMN,T,Not_listed,2013-05-13 22:04:39
,3D9.1C2DF04477,LMN,T,Not_listed,2013-05-09 02:41:57
,3D9.1C2DF04487,LGS,T,SR_Ch1,2013-05-06 02:41:34
,3D9.1C2DF044B1,LWG,T,SR_Ch1,2013-05-08 00:14:49
,3D9.1C2DF044BD,LGS,T,SR_Ch1,2013-05-10 00:17:58
,3D9.1C2DF044C3,LGS,T,SR_Ch1,2013-05-09 00:03:48
,3D9.1C2DF044C5,LGS,T,SR_Ch1,2013-05-07 04:28:23
,3D9.1C2DF044CB,LWG,T,SR_Ch1,2013-05-04 04:18:48
,3D9.1C2DF044CD,LGS,T,Not_listed,2013-05-06 03:09:11
,3D9.1C2DF044F1,LWG,T,SR_Ch1,2013-05-13 19:56:09
,3D9.1C2DF04510,LGS,T,Not_listed,2013-05-05 21:51:48
,3D9.1C2DF0451C,LWG,T,Not_listed,2013-05-03 21:28:10
,3D9.1C2DF04527,LWG,T,SR_Ch1,2013-05-30 14:54:30
,3D9.1C2DF04531,LWG,T,SR_Ch1,2013-05-10 06:02:16
,3D9.1C2DF04538,LGS,T,SR_Ch1,2013-05-11 21:07:22
,3D9.1C2DF0453D,LGS,T,SR_Ch1,2013-05-13 20:37:47
,3D9.1C2DF0453F,LMN,T,SR_Ch1,2013-05-11 18:49:30
,3D9.1C2DF04557,LWG,T,SR_Ch1,2013-05-08 04:00:50
,3D9.1C2DF0456E,LWG,S,SR_Ch1,2013-05-04 05:04:40
,3D9.1C2DF04572,LGS,T,SR_Ch1,2013-05-10 01:21:36
,3D9.1C2DF04576,LGS,T,SR_Ch1,2013-05-10 07:51:49
,3D9.1C2DF0457D,LWG,T,Not_listed,2013-04-29 22:00:35
,3D9.1C2DF0458C,LWG,T,SR_Ch1,2013-05-10 21:49:10
,3D9.1C2DF045AD,LMN,T,Not_listed,2013-05-10 08:56:02
,3D9.1C2DF045AE,LGS,T,SR_Ch1,2013-05-11 00:32:07
,3D9.1C2DF045B1,LMN,T,SR_Ch1,2013-05-09 01:51:22
,3D9.1C2DF045C4,LWG,T,Not_listed,2013-05-13 03:06:32
,3D9.1C2DF045D4,LGS,T,Not_listed,2013-05-08 00:06:12
,3D9.1C2DF045D5,LWG,T,SR_Ch1,2013-05-10 01:11:40
,3D9.1C2DF045FB,LMN,T,SR_Ch1,2013-05-07 21:50:25
,3D9.1C2DF04624,LWG,T,SR_Ch1,2013-05-07 22:53:06
,3D9.1C2DF04646,LWG,T,SR_Ch1,2013-05-11 23:01:28
,3D9.1C2DF04648,LWG,T,SR_Ch1,2013-05-03 00:22:09
,3D9.1C2DF04649,LMN,T,SR_Ch1,2013-05-15 01:44:50
,3D9.1C2DF0466A,LGS,T,SR_Ch1,2013-05-04 00:22:51
,3D9.1C2DF0466E,LWG,T,SR_Ch1,2013-05-09 23:41:34
,3D9.1C2DF04686,LMN,T,SR_Ch1,2013-05-09 21:25:47
,3D9.1C2DF0468C,LMN,T,SR_Ch1,2013-05-11 00:32:27
,3D9.1C2DF04691,LWG,T,Not_listed,2013-05-14 13:31:56
,3D9.1C2DF04698,LWG,T,SR_Ch1,2013-05-13 15:56:16
,3D9.1C2DF046AC,LGS,T,SR_Ch1,2013-05-11 22:43:34
,3D9.1C2DF046B6,LGS,T,SR_Ch1,2013-05-10 00:10:25
,3D9.1C2DF046F3,LGS,T,Not_listed,2013-05-07 17:53:22
,3D9.1C2DF04714,LGS,T,Not_listed,2013-05-04 07:22:34
,3D9.1C2DF04718,LWG,T,Not_listed,2013-05-10 04:36:08
,3D9.1C2DF04725,LMN,T,Not_listed,2013-05-09 18:18:40
,3D9.1C2DF0472C,LWG,T,SR_Ch1,2013-05-09 21:05:34
,3D9.1C2DF04743,LGS,T,SR_Ch1,2013-05-08 03:06:36
,3D9.1C2DF0475C,LWG,T,Not_listed,2013-04-30 04:03:47
,3D9.1C2DF0477F,LWG,T,Not_listed,2013-05-21 01:11:38
,3D9.1C2DF0479E,LMN,T,SR_Ch1,2013-05-10 17:09:50
,3D9.1C2DF047BA,LWG,T,Not_listed,2013-04-30 22:31:15
,3D9.1C2DF047F3,LGS,T,Not_listed,2013-05-07 04:33:13
,3D9.1C2DF047F5,LWG,T,Not_listed,2013-04-30 02:47:25
,3D9.1C2DF0480B,LWG,T,Not_listed,2013-05-05 23:29:40
,3D9.1C2DF0485B,LWG,T,Not_listed,2013-04-29 14:50:01
,3D9.1C2DF048A9,LGS,T,Not_listed,2013-05-10 21:59:44
,3D9.1C2DF048BF,LGS,T,SR_Ch1,2013-05-03 22:30:42
,3D9.1C2DF048E1,LGS,T,SR_Ch1,2013-05-04 22:02:41
,3D9.1C2DF04911,LMN,T,Not_listed,2013-05-12 21:54:57
,3D9.1C2DF0491C,LGS,T,Not_listed,2013-05-05 02:53:15
,3D9.1C2DF04946,LMN,T,SR_Ch1,2013-05-11 22:45:25
,3D9.1C2DF0494A,LGS,T,SR_Ch1,2013-05-09 00:35:13
,3D9.1C2DF04953,LGS,T,SR_Ch1,2013-05-10 00:25:28
,3D9.1C2DF04961,LMN,T,SR_Ch1,2013-05-17 04:45:54
,3D9.1C2DF0496D,LWG,T,Not_listed,2013-04-30 01:03:00
,3D9.1C2DF049A1,LWG,T,Not_listed,2013-05-03 03:51:06
,3D9.1C2DF049C3,LWG,T,Not_listed,2013-05-08 10:15:08
,3D9.1C2DF049E5,LWG,T,SR_Ch1,2013-05-06 02:31:13
,3D9.1C2DF04A27,LGS,T,SR_Ch1,2013-05-11 01:41:14
,3D9.1C2DF04A40,LGS,T,SR_Ch1,2013-05-10 05:36:56
,3D9.1C2DF04A48,LWG,T,SR_Ch1,2013-05-08 11:48:08
,3D9.1C2DF04A4D,LWG,T,SR_Ch1,2013-05-03 22:19:40
,3D9.1C2DF04A63,LWG,T,SR_Ch1,2013-05-09 22:36:12
,3D9.1C2DF04A64,LGS,T,Not_listed,2013-05-06 01:58:19
,3D9.1C2DF04A9E,LWG,T,SR_Ch1,2013-05-03 00:09:06
,3D9.1C2DF04AFF,LMN,T,SR_Ch1,2013-05-10 21:01:08
,3D9.1C2DF04B01,LWG,T,SR_Ch1,2013-05-08 20:53:34
,3D9.1C2DF04B0E,LWG,T,SR_Ch1,2013-05-08 23:50:36
,3D9.1C2DF04B10,LGS,T,SR_Ch1,2013-05-10 20:59:25
,3D9.1C2DF04B18,LMN,T,Not_listed,2013-05-10 00:41:29
,3D9.1C2DF04B57,LWG,T,SR_Ch1,2013-05-04 22:17:38
,3D9.1C2DF04B5A,LMN,T,Not_listed,2013-05-07 15:37:15
,3D9.1C2DF04B60,LGS,T,SR_Ch1,2013-05-05 21:26:51
,3D9.1C2DF04B71,LWG,T,SR_Ch1,2013-05-10 23:55:16
,3D9.1C2DF04B76,LWG,T,SR_Ch1,2013-05-08 20:27:56
,3D9.1C2DF04B7B,LWG,T,SR_Ch1,2013-05-03 22:25:07
,3D9.1C2DF04B82,LGS,T,SR_Ch1,2013-05-13 17:17:42
,3D9.1C2DF04B95,LWG,T,Not_listed,2013-05-06 23:52:10
,3D9.1C2DF04B9E,LWG,T,SR_Ch1,2013-05-08 02:50:29
,3D9.1C2DF04B9F,LWG,T,SR_Ch1,2013-05-11 23:20:07
,3D9.1C2DF04BBD,LWG,T,Not_listed,2013-05-08 03:11:40
,3D9.1C2DF04BCF,LMN,T,Not_listed,2013-05-09 12:31:32
,3D9.1C2DF04BEB,LGS,T,SR_Ch1,2013-05-10 07:50:57
,3D9.1C2DF04BF5,LWG,T,SR_Ch1,2013-05-07 23:27:35
,3D9.1C2DF04BFD,LGS,T,Not_listed,2013-05-07 07:25:07
,3D9.1C2DF04C08,LGS,T,Not_listed,2013-05-10 00:16:31
,3D9.1C2DF04C1D,LWG,T,SR_Ch1,2013-05-04 17:52:24
,3D9.1C2DF04C27,LGS,T,SR_Ch1,2013-05-05 22:59:54
,3D9.1C2DF04C2C,LMN,T,Not_listed,2013-05-12 10:03:28
,3D9.1C2DF04C2E,LGS,T,SR_Ch1,2013-05-03 14:51:14
,3D9.1C2DF04C41,LGS,T,SR_Ch1,2013-05-06 22:35:14
,3D9.1C2DF04C7E,LWG,T,SR_Ch1,2013-05-09 01:13:11
,3D9.1C2DF04CAB,LGS,T,SR_Ch1,2013-05-06 23:18:34
,3D9.1C2DF04CCE,LGS,T,SR_Ch1,2013-05-10 21:59:09
,3D9.1C2DF04CE3,LGS,T,SR_Ch1,2013-05-09 21:28:02
,3D9.1C2DF04D1C,LWG,T,SR_Ch1,2013-05-09 23:46:47
,3D9.1C2DF04D1F,LWG,T,SR_Ch1,2013-05-08 21:34:15
,3D9.1C2DF04D79,LMN,T,SR_Ch1,2013-05-07 21:57:05
,3D9.1C2DF04D7E,LWG,T,SR_Ch1,2013-05-08 02:29:21
,3D9.1C2DF04D9C,LGS,T,SR_Ch1,2013-05-09 19:42:43
,3D9.1C2DF04DC1,LGS,T,Not_listed,2013-05-13 20:58:36
,3D9.1C2DF04DFE,LWG,T,Not_listed,2013-05-28 01:23:21
,3D9.1C2DF04E28,LGS,T,SR_Ch1,2013-05-10 05:11:41
,3D9.1C2DF04E2D,LWG,T,SR_Ch1,2013-05-04 23:42:20
,3D9.1C2DF04E33,LWG,T,SR_Ch1,2013-05-10 19:09:48
,3D9.1C2DF04E39,LGS,T,Not_listed,2013-05-07 03:33:32
,3D9.1C2DF04E3C,LWG,T,SR_Ch1,2013-05-03 01:59:50
,3D9.1C2DF04E44,LGS,T,SR_Ch1,2013-05-13 22:19:37
,3D9.1C2DF04E47,LWG,T,SR_Ch1,2013-05-03 22:35:16
,3D9.1C2DF04E60,LWG,T,Not_listed,2013-05-08 03:10:05
,3D9.1C2DF04E62,LGS,T,Not_listed,2013-05-07 11:26:55
,3D9.1C2DF04E67,LGS,T,Not_listed,2013-05-06 19:17:14
,3D9.1C2DF04E75,LWG,T,Not_listed,2013-05-10 15:39:30
,3D9.1C2DF04E88,LGS,T,Not_listed,2013-05-05 03:56:06
,3D9.1C2DF04E94,LWG,T,Not_listed,2013-05-03 00:58:07
,3D9.1C2DF04E99,LWG,T,Not_listed,2013-04-30 20:14:10
,3D9.1C2DF04EAE,LGS,T,Not_listed,2013-05-06 02:12:25
,3D9.1C2DF04F12,LGS,T,SR_Ch1,2013-05-04 21:15:54
,3D9.1C2DF04F27,LGS,T,SR_Ch1,2013-05-12 22:27:05
,3D9.1C2DF04F2C,LWG,T,SR_Ch1,2013-04-29 14:57:49
,3D9.1C2DF04F45,LWG,T,SR_Ch1,2013-05-04 23:59:00
,3D9.1C2DF04F70,LGS,T,Not_listed,2013-05-09 22:17:11
,3D9.1C2DF04F75,LGS,T,Not_listed,2013-05-06 04:04:10
,3D9.1C2DF04F9D,LWG,T,SR_Ch1,2013-05-13 14:00:18
,3D9.1C2DF04FD4,LMN,T,Not_listed,2013-05-13 02:07:37
,3D9.1C2DF04FE9,LGS,T,SR_Ch1,2013-05-10 23:51:48
,3D9.1C2DF05012,LGS,T,Not_listed,2013-05-10 22:19:12
,3D9.1C2DF0501A,LWG,T,Not_listed,2013-05-11 00:54:01
,3D9.1C2DF05049,LGS,T,Not_listed,2013-05-09 22:46:50
,3D9.1C2DF0507F,LGS,T,SR_Ch1,2013-05-13 20:46:09
,3D9.1C2DF0508C,LWG,T,SR_Ch1,2013-05-08 11:17:45
,3D9.1C2DF0509E,LWG,T,Not_listed,2013-05-09 21:50:00
,3D9.1C2DF050A0,LGS,T,SR_Ch1,2013-05-08 23:46:05
,3D9.1C2DF050A3,LWG,T,SR_Ch1,2013-05-08 02:49:13
,3D9.1C2DF0510B,LMN,T,Not_listed,2013-05-10 01:55:22
,3D9.1C2DF0512B,LGS,T,Not_listed,2013-05-04 06:29:44
,3D9.1C2DF051BB,LWG,T,SR_Ch1,2013-05-03 03:08:46
,3D9.1C2DF0526D,LGS,T,SR_Ch1,2013-05-08 23:39:35
,3D9.1C2DF05277,LGS,T,Not_listed,2013-05-13 20:43:12
,3D9.1C2DF05279,LWG,T,SR_Ch1,2013-05-11 20:17:38
,3D9.1C2DF0527B,LWG,T,SR_Ch1,2013-05-02 03:30:16
,3D9.1C2DF05295,LWG,T,Not_listed,2013-05-03 00:40:49
,3D9.1C2DF05299,LWG,T,SR_Ch1,2013-05-08 04:01:38
,3D9.1C2DF0529A,LGS,T,SR_Ch1,2013-05-10 06:22:05
,3D9.1C2DF052AF,LWG,T,SR_Ch1,2013-05-06 21:24:41
,3D9.1C2DF052B7,LWG,T,SR_Ch1,2013-05-04 17:03:28
,3D9.1C2DF052C8,LGS,T,SR_Ch1,2013-05-07 06:44:38
,3D9.1C2DF052D1,LWG,T,SR_Ch1,2013-05-07 01:00:38
,3D9.1C2DF052E1,LWG,T,SR_Ch1,2013-05-10 22:29:57
,3D9.1C2DF052E6,LGS,T,SR_Ch1,2013-05-13 21:26:06
,3D9.1C2DF052F5,LGS,T,SR_Ch1,2013-05-10 01:50:27
,3D9.1C2DF052FB,LGS,T,SR_Ch1,2013-05-03 01:26:44
,3D9.1C2DF052FF,LWG,T,SR_Ch1,2013-05-08 13:21:06
,3D9.1C2DF05317,LWG,T,SR_Ch1,2013-05-03 03:33:29
,3D9.1C2DF05322,LWG,T,SR_Ch1,2013-05-09 12:06:16
,3D9.1C2DF05325,LWG,T,Not_listed,2013-05-08 12:16:37
,3D9.1C2DF05342,LGS,T,SR_Ch1,2013-05-04 22:53:56
,3D9.1C2DF05347,LGS,T,Not_listed,2013-05-03 18:03:33
,3D9.1C2DF05350,LGS,T,SR_Ch1,2013-05-09 05:40:36
,3D9.1C2DF05356,LGS,T,Not_listed,2013-05-11 21:14:47
,3D9.1C2DF05374,LWG,T,Not_listed,2013-04-28 03:52:02
,3D9.1C2DF0539B,LWG,T,Not_listed,2013-05-04 01:41:46
,3D9.1C2DF053A0,LWG,T,Not_listed,2013-05-03 02:10:27
,3D9.1C2DF053A7,LWG,T,Not_listed,2013-05-11 04:01:32
,3D9.1C2DF053D5,LGS,S,Not_listed,2013-05-07 06:38:09
,3D9.1C2DF053EC,LWG,T,SR_Ch1,2013-05-13 17:35:24
,3D9.1C2DF05404,LWG,T,SR_Ch1,2013-05-08 22:44:58
,3D9.1C2DF0541C,LWG,T,SR_Ch1,2013-05-11 21:04:11
,3D9.1C2DF05428,LGS,S,SR_Ch1,2013-05-10 07:58:34
,3D9.1C2DF05434,LGS,T,SR_Ch1,2013-05-07 15:55:26
,3D9.1C2DF0543B,LGS,T,SR_Ch1,2013-05-05 21:05:50
,3D9.1C2DF0544A,LWG,T,Not_listed,2013-05-06 23:07:34
,3D9.1C2DF05452,LWG,T,SR_Ch1,2013-05-07 11:05:13
,3D9.1C2DF05455,LWG,T,SR_Ch1,2013-05-11 04:08:27
,3D9.1C2DF05466,LGS,T,SR_Ch1,2013-05-14 00:36:59
,3D9.1C2DF05493,LWG,T,SR_Ch1,2013-05-05 23:36:48
,3D9.1C2DF054C4,LWG,T,SR_Ch1,2013-05-03 01:09:57
,3D9.1C2DF05506,LGS,T,Not_listed,2013-05-06 13:21:10
,3D9.1C2DF05510,LGS,T,Not_listed,2013-05-02 23:26:40
,3D9.1C2DF05560,LWG,T,Not_listed,2013-05-09 00:30:39
,3D9.1C2DF0556E,LWG,T,SR_Ch1,2013-05-02 02:38:07
,3D9.1C2DF05589,LGS,T,SR_Ch1,2013-05-10 22:48:33
,3D9.1C2DF0558F,LGS,T,Not_listed,2013-05-10 10:35:45
,3D9.1C2DF05596,LGS,T,SR_Ch1,2013-05-13 21:52:47
,3D9.1C2DF055A2,LGS,T,SR_Ch1,2013-05-07 05:24:52
,3D9.1C2DF055B8,LMN,T,Not_listed,2013-05-14 00:09:36
,3D9.1C2DF055DC,LGS,T,SR_Ch1,2013-05-08 22:16:52
,3D9.1C2DF055E0,LWG,T,Not_listed,2013-05-05 01:21:09
,3D9.1C2DF055FC,LGS,T,Not_listed,2013-05-09 23:14:55
,3D9.1C2DF055FD,LMN,T,Not_listed,2013-05-15 18:19:37
,3D9.1C2DF05611,LWG,T,Not_listed,2013-04-30 21:18:17
,3D9.1C2DF0562F,LGS,T,SR_Ch1,2013-05-09 20:23:40
,3D9.1C2DF05648,LGS,T,Not_listed,2013-05-14 01:47:03
,3D9.1C2DF05669,LGS,T,SR_Ch1,2013-05-11 00:39:02
,3D9.1C2DF05679,LWG,T,Not_listed,2013-05-02 01:11:56
,3D9.1C2DF05682,LWG,T,SR_Ch1,2013-05-05 01:54:06
,3D9.1C2DF05692,LWG,T,Not_listed,2013-04-30 04:16:16
,3D9.1C2DF056EA,LGS,T,Not_listed,2013-05-09 01:35:46
,3D9.1C2DF056F2,LMN,T,Not_listed,2013-05-08 14:11:49
