"haul_id","cruise","year","month","day","original_haul_number","new_haul_number","original_station","transect_new","station_new","swfcs_station","swfcs_transect","distance_from_shore_km","start_depth_m","comments","end_depth_m","warp_out_m","start_time","end_time","start_latitude","end_latitude","start_longitude","end_longitude","start_tow_speed_kts","end_tow_speed_kts","max_headrope_depth_m","max_footrope_depth_m","flowmeter_start","flowmeter_end","total_revs","weather","surface_temp_o_c","temperature_30m_o_c","fluorescence_30m_v","salinity_30m_psu","density_30m_sigma_theta_kg_m3","dissolved_oxygen_30m_ml_l","X","Y","group","total"
"2011_5_28-40.5_4","Juv01",2011,5,28,2,68,"40.5S4","40.5",4,604,600,37.2,2500,NA,2500,91,"23:04","23:19",40.5,40.51,-124.84,-124.85,2,2.1,NA,NA,276938,333147,56209,"Fair NW 20-25 8-10'",12.2,NA,NA,NA,NA,NA,344.08545514293,4484.88094444196,"rockfishes",11
"2011_5_28-40.5_5","Juv01",2011,5,28,1,67,"40.5S5","40.5",5,605,600,46.3,2500,NA,2500,91,"21:24","21:39",40.5,40.5,-124.95,-124.95,2,2.1,NA,NA,235822,276943,41121,"Fair NW 20-25 kts.  8-10' seas",12.2,10.1477,0.0742,32.5481,25.0137,5.6266,334.763922934197,4485.0812430488,"rockfishes",5
"2011_5_29-40.5_1","Juv01",2011,5,29,5,71,"40.5S1","40.5",1,601,600,10,58,NA,75,46,"3:31","3:46",40.5,40.51,-124.53,-124.53,1.9,1.8,NA,NA,438136,490272,52136,"Fair NW 20-30 10'-12'",11.5,4.0537,0.0708,33.8111,26.3128,2.1732,370.354756114137,4484.37906718191,"rockfishes",0
"2011_5_29-40.5_2","Juv01",2011,5,29,4,70,"40.5S2","40.5",2,602,600,19.1,262,NA,152,91,"2:10","2:25",40.5,40.51,-124.62,-124.62,2,2.2,NA,NA,380932,438125,57193,NA,11.9,6.0435,0.0677,33.6497,26.1454,2.9115,362.728252157817,4484.51525494823,"rockfishes",0
"2011_5_29-40.5_3","Juv01",2011,5,29,3,69,"40.5S3","40.5",3,603,600,28.2,1334,NA,1201,91,"0:36","0:51",40.5,40.51,-124.73,-124.73,2,1.9,NA,NA,333178,380943,47765,"Fair NW 20-25 8'-10'",11.3,NA,NA,NA,NA,NA,353.406896414585,4484.69228231886,"rockfishes",4
"2011_5_29-40_1","Juv01",2011,5,29,6,72,"40.0S1","40",1,591,590,6.5,50,NA,51,46,"21:45","22:00",40,40,-124.11,-124.11,2.1,2.1,NA,NA,490292,537590,47298,"Good NW 10-5 3'-6' seas",9.5,9.3648,0.1265,33.5742,25.944,3.3105,405.249690982283,4428.347213601,"rockfishes",0
"2011_5_29-40_2","Juv01",2011,5,29,7,73,"40.0S2","40",2,592,590,15.6,718,NA,586,91,"23:05","23:20",40,40.01,-124.21,-124.21,2.1,2.2,NA,NA,537593,579059,41466,"Good NW 10-20 5'-7'",9.9,8.9865,0.0825,33.4739,25.9258,3.6904,396.713413157187,4428.45831800741,"rockfishes",1
"2011_5_30-40_3","Juv01",2011,5,30,8,74,"40.0S3","40",3,593,590,24.6,914,NA,994,91,"0:26","0:41",40,40.01,-124.32,-124.33,2,2.5,NA,NA,579071,623805,44734,"Good NW 15-20 5'-7'",10.7,NA,NA,NA,NA,NA,387.32344349635,4428.5915997935,"rockfishes",0
"2011_5_30-40_4","Juv01",2011,5,30,9,75,"40.0S4","40",4,594,590,33.7,947,NA,937,91,"1:45","2:00",40,40.01,-124.43,-124.43,2.1,2.1,NA,NA,623805,658599,34794,"Good NW 15-20 5'-7'",10.8,NA,NA,NA,NA,NA,377.933400847261,4428.73647672901,"rockfishes",0
"2011_5_30-40_5","Juv01",2011,5,30,10,76,"40.0S5","40",5,595,590,42.8,1068,NA,1045,91,"3:03","3:18",39.99,40,-124.53,-124.54,2.3,2.1,NA,NA,658590,720448,61858,"Good NW 15.2 4'-6'",11.3,NA,NA,NA,NA,NA,369.377875098532,4427.76827520951,"rockfishes",0
"2011_5_30-40_6","Juv01",2011,5,30,11,77,"40.0S6","40",6,596,590,51.9,1026,NA,1030,91,"4:15","4:30",40,40,-124.65,-124.65,2.2,1.7,NA,NA,720085,757330,37245,"Good",11.4,6.247,0.0736,32.4939,24.9758,5.7844,359.153072328479,4429.06102158652,"rockfishes",6
"2011_5_30-41_5","Juv01",2011,5,30,13,79,"41.0S5","41",5,615,610,49.1,740,NA,733,91,"22:51","23:06",41,40.99,-124.7,-124.7,2.1,2.2,NA,NA,800794,844342,43548,"Good SW 10-20 5'-7'",12.4,9.4546,0.0756,32.8002,25.3243,5.1008,357.024434299297,4540.1488390054,"rockfishes",2
"2011_5_30-41_6","Juv01",2011,5,30,12,78,"41.0S6","41",6,616,610,58.2,1169,NA,1128,91,"21:25","21:40",41,41.01,-124.81,-124.81,2.5,2.6,NA,NA,757325,800794,43469,"Good SW 10-15 5'-7'",12.6,8.955,NA,33.1778,25.699,4.2889,347.772653102336,4540.33481618508,"rockfishes",0
"2011_5_31-41.5_1","Juv01",2011,5,31,18,84,"41.5S1","41.5",1,621,620,14.8,62,NA,61,91,"21:36","21:51",41.5,41.51,-124.25,-124.26,2.2,2.4,NA,NA,964814,23898,59084,"Good SW 5-15 4-6'",12,9.2086,0,33.1644,25.6485,4.4958,395.670511632364,4595.01838638801,"rockfishes",16
"2011_5_31-41.5_2","Juv01",2011,5,31,19,85,"41.5S2","41.5",2,622,620,23.9,95,NA,99,91,"22:50","23:05",41.5,41.5,-124.37,-124.38,2.5,2.5,NA,NA,23898,60315,36417,"Good",12,7.1059,0.0846,33.0744,25.5373,4.3595,385.654654707119,4595.17015350873,"rockfishes",0
"2011_5_31-41_1","Juv01",2011,5,31,17,83,"41.0S1","41",1,611,610,12.8,79,NA,77,91,"3:55","4:10",41,41.01,-124.27,-124.27,2.3,2.5,NA,NA,909308,964808,55500,NA,11.5,3.8658,0.1163,32.6353,24.9227,6.1466,393.189819790281,4539.53374700585,"rockfishes",2
"2011_5_31-41_2","Juv01",2011,5,31,16,82,"41.0S2","41",2,612,610,21.9,173,NA,167,91,"2:47","3:02",40.99,40.98,-124.37,-124.37,2.5,2.7,NA,NA,875912,909308,33396,"Good",11.9,NA,NA,NA,NA,NA,384.761934917317,4538.55075106684,"rockfishes",0
"2011_5_31-41_3","Juv01",2011,5,31,15,81,"41.0S3","41",3,613,610,30.9,493,NA,474,91,"1:28","1:43",40.99,40.98,-124.49,-124.48,2.2,2.7,NA,NA,844483,875904,31421,"Good",11.9,NA,0.1319,NA,NA,NA,374.667780706323,4538.71603476067,"rockfishes",1
"2011_5_31-41_4","Juv01",2011,5,31,14,80,"41.0S4","41",4,614,610,40,670,NA,677,82,"0:06","0:21",41,41.01,-124.6,-124.61,2,2.2,NA,NA,800851,844479,43628,"Good SW 10-20 4-6'",11.6,9.1297,0.0749,33.1778,25.6716,4.2348,365.435079887326,4539.98989119211,"rockfishes",3
"2011_6_1-41.5_3","Juv01",2011,6,1,20,86,"41.5S3","41.5",3,623,620,33,166,NA,189,91,"0:05","0:20",41.5,41.49,-124.48,-124.49,2,2.5,NA,NA,60315,109230,48915,"Good",12.1,NA,NA,NA,NA,NA,376.473398140009,4595.3214919333,"rockfishes",6
"2011_6_1-41.5_4","Juv01",2011,6,1,21,87,"41.5S4","41.5",4,624,620,42,82,NA,863,91,"1:20","1:35",41.5,41.49,-124.59,-124.59,2.5,2.5,NA,NA,109230,165460,56230,"Good SW 5-10 3-5'",12.6,NA,NA,NA,NA,NA,367.292085258072,4595.48451904799,"rockfishes",3
"2011_6_1-41.5_5","Juv01",2011,6,1,22,88,"41.5S5","41.5",5,625,620,51.1,945,NA,946,91,"2:38","2:53",41.5,41.5,-124.7,-124.71,2.2,2.4,NA,NA,165460,212073,46613,"Good",12.8,NA,NA,NA,NA,NA,358.110711898448,4595.65923628572,"rockfishes",2
"2011_6_1-41.5_6","Juv01",2011,6,1,23,89,"41.5S6","41.5",6,626,620,60.2,963,NA,963,91,"3:49","4:04",41.5,41.5,-124.8,-124.82,2.7,2.5,NA,NA,212073,267056,54983,"Good",12.8,NA,NA,NA,NA,NA,349.763952864688,4595.82821575012,"rockfishes",1
"2011_6_1-41.5_7","Juv01",2011,6,1,24,90,"41.5S7","41.5",7,627,620,69.3,665,NA,659,91,"4:52","5:07",41.5,41.5,-124.91,-124.92,2.2,2.2,NA,NA,267056,316705,49649,"Good",12.8,NA,NA,NA,NA,NA,340.582452505946,4596.02525484632,"rockfishes",6
"2011_6_1-42_4","Juv01",2011,6,1,27,93,"42.0S4","42",4,634,630,43.3,674,NA,665,91,"23:54","0:09",42,42,-124.74,-124.73,2.2,2.2,NA,NA,389083,433753,44670,"Good lite SE 2-4'",13,9.3537,0.1621,32.4644,25.0781,5.7771,355.894980957924,4651.24061684151,"rockfishes",5
"2011_6_1-42_5","Juv01",2011,6,1,26,92,"42.0S5","42",5,635,630,52.4,920,NA,907,91,"22:42","22:57",42,42,-124.85,-124.84,2.1,2.3,NA,NA,349431,389083,39652,"Good",13.8,9.4647,0.115,32.4318,25.0348,5.9133,346.784566982638,4651.43166109174,"rockfishes",4
"2011_6_1-42_6","Juv01",2011,6,1,25,91,"42.0S6","42",6,636,630,61.5,1002,NA,1030,91,"21:34","21:49",42,42,-124.94,-124.93,2.1,2.2,NA,NA,316721,349433,32712,"Good",13.4,10.0442,0.1003,32.444,24.9499,5.9884,339.330547503555,4651.59668523093,"rockfishes",16
"2011_6_10-45_2","Juv01",2011,6,10,69,135,"45.0S2","45",2,692,690,16.7,134,NA,132,91,"3:38","3:53",45,45.01,-124.22,-124.22,1.9,1.9,NA,NA,140510,190123,49613,"NW 15-20 Swell NW 5'",15,9.1626,0.0891,32.4569,25.1023,5.8368,403.845326698964,4983.67432862601,"rockfishes",0
"2011_6_10-45_3","Juv01",2011,6,10,68,134,"45.0S3","45",3,693,690,26.1,194,NA,194,91,"2:06","2:21",45,45.01,-124.35,-124.35,2.1,2.1,NA,NA,93415,140510,47095,NA,15.1,10.1921,0.0833,32.3664,24.8647,6.2098,393.59933415663,4983.83684342442,"rockfishes",5
"2011_6_10-45_4","Juv01",2011,6,10,67,133,"45.0S4","45",4,694,690,35.6,347,NA,332,91,"0:42","0:57",45,45.01,-124.47,-124.47,2.2,2.3,NA,NA,40468,93415,52947,"NW 15-20 Swell 5-7'",14.9,9.6175,0.237,32.4629,25.0345,5.9261,384.141494205905,4984.00145551493,"rockfishes",28
"2011_6_12-45.5_1","Juv01",2011,6,12,70,136,"45.5S1","45.5",1,701,700,14.8,110,NA,113,91,"21:50","22:05",45.5,45.49,-124.15,-124.16,2.5,2.3,NA,NA,190126,236764,46638,"S 15-20",14,8.6593,2.7726,32.4817,25.1994,5.4081,410.154275291842,5039.13965662567,"rockfishes",0
"2011_6_12-45.5_2","Juv01",2011,6,12,71,137,"45.5S2","45.5",2,702,700,24.3,159,NA,154,91,"23:20","23:35",45.51,45.52,-124.27,-124.26,2.1,2.4,NA,NA,236764,260641,23877,"Fair S 20-25 Hard W current",14.9,9.202,2.8125,32.4528,25.0929,6.7281,400.796661027868,5040.39186147698,"rockfishes",0
"2011_6_13-45.5_3","Juv01",2011,6,13,72,138,"45.5S3","45.5",3,703,700,33.7,196,NA,201,91,"1:25","1:40",45.5,45.49,-124.4,-124.41,2.4,2.5,NA,NA,260641,324196,63555,"SW 15-20 Hard W current",15.2,9.8083,2.8185,32.4603,25.0015,6.9038,390.62265257544,5039.44971299693,"rockfishes",0
"2011_6_13-45.5_6","Juv01",2011,6,13,73,139,"45.5S6","45.5",6,706,700,62,521,NA,567,91,"4:20","4:35",45.5,45.5,-124.74,-124.75,2.1,2.1,NA,NA,324196,381358,57162,"SW 15-20",15,10.9599,2.8204,32.5057,24.8414,6.626,364.05970081331,5039.96899816212,"rockfishes",0
"2011_6_13-46_4","Juv01",2011,6,13,75,141,"46.0S4","46",4,714,710,58.3,203,NA,199,91,"23:35","23:50",46,45.99,-124.67,-124.66,2.3,2.4,NA,NA,408950,440863,31913,"W 10-15",15,9.3314,2.8215,32.3539,24.9953,6.8846,370.688648651136,5095.40329119328,"rockfishes",2
"2011_6_13-46_6","Juv01",2011,6,13,74,140,"46.0S6","46",6,716,710,67.8,913,NA,887,91,"21:47","22:02",46,46,-124.9,-124.89,2.4,2.3,NA,NA,381358,408950,27592,NA,15.1,9.9102,2.8255,32.4826,25.0021,6.8237,352.879507128691,5095.80253154599,"rockfishes",2
"2011_6_14-46.2_2","Juv01",2011,6,14,79,145,"CR20","46.2",2,NA,NA,72.4,135,NA,135,91,"21:49","22:04",46.16,46.16,-124.47,-124.49,2.4,2.3,NA,NA,559652,579807,20155,"NW 15-20",13.8,9.3768,2.8212,32.4156,25.0363,6.768,386.503518784003,5112.87509739917,"rockfishes",0
"2011_6_14-46.2_4","Juv01",2011,6,14,80,146,"CR30","46.2",4,NA,NA,104.6,327,NA,549,91,"23:40","23:55",46.16,46.16,-124.7,-124.69,2.4,2.3,NA,NA,579807,608315,28508,"NW 15-20",14.8,9.2132,2.8151,32.3857,25.0388,6.5532,368.745756242586,5113.22950967205,"rockfishes",0
"2011_6_14-46_1","Juv01",2011,6,14,78,144,"46.0S1","46",1,711,710,30,124,NA,123,91,"3:54","4:09",46.01,46.02,-124.33,-124.33,2.2,2.1,NA,NA,521895,559640,37745,"NW 5-10",14.3,8.8292,2.7479,32.9756,25.5602,3.6136,397.033889028129,5096.01844417417,"rockfishes",0
"2011_6_14-46_2","Juv01",2011,6,14,77,143,"46.0S2","46",2,712,710,39.4,146,NA,146,91,"2:23","2:38",45.99,45.98,-124.44,-124.44,2.5,2.7,NA,NA,483725,521895,38170,"Good NW 5-10",14.7,8.3056,2.7561,32.4481,25.226,4.6796,388.4777712334,5093.94446355591,"rockfishes",0
"2011_6_14-46_3","Juv01",2011,6,14,76,142,"46.0S3","46",3,713,710,48.9,157,NA,155,91,"1:00","1:15",46,45.99,-124.55,-124.54,2.3,2.3,NA,NA,440863,483725,42862,"NW 5-10 Strong NW current",15.1,8.9168,2.7623,32.1989,24.9386,5.1879,379.980403228749,5095.21542437301,"rockfishes",0
"2011_6_15-46.2_6","Juv01",2011,6,15,81,147,"CR40","46.2",6,NA,NA,139.6,898,NA,878,91,"1:40","1:55",46.16,46.16,-124.92,-124.93,2.3,2.2,NA,NA,608315,644575,36260,"NW 15-25",14.9,9.7127,2.8252,32.4942,25.0436,6.8178,351.760148134208,5113.61666454052,"rockfishes",0
"2011_6_15-46.2_8","Juv01",2011,6,15,82,148,"CR50","46.2",8,NA,NA,176.3,1470,NA,1448,91,"3:58","4:13",46.16,46.15,-125.17,-125.16,2.3,2.2,NA,NA,644575,674599,30024,"NW 20-25",14.3,10.096,2.829,32.4943,24.9806,6.9016,332.458426133962,5114.11377708893,"rockfishes",1
"2011_6_15-46.5_4","Juv01",2011,6,15,84,150,"46.5S4","46.5",4,724,720,45,764,NA,832,91,"23:38","23:53",46.49,46.49,-124.63,-124.62,2.3,2.5,NA,NA,705792,750975,45183,"NW 15-20",13.5,9.3967,2.821,32.4386,25.0509,6.4138,374.904947962317,5149.7828888193,"rockfishes",0
"2011_6_15-46.5_6","Juv01",2011,6,15,83,149,"46.5S6","46.5",6,726,720,63.9,1117,NA,1240,91,"21:51","22:06",46.5,46.5,-124.86,-124.84,2.3,2.2,NA,NA,674604,705791,31187,"NW 15-20",14.1,9.7223,2.8397,32.4469,25.005,6.9449,357.279966210091,5151.28403053456,"rockfishes",2
"2011_6_16-46.5_1","Juv01",2011,6,16,87,153,"46.5S1","46.5",1,721,720,16.7,60,NA,62,91,"3:59","4:14",46.52,46.52,-124.28,-124.28,2.1,2.2,NA,NA,795124,835746,40622,"NW 15-20",14.2,8.1355,2.7675,32.7029,25.4509,4.8039,401.819623553395,5152.62153363565,"rockfishes",0
"2011_6_16-46.5_2","Juv01",2011,6,16,86,152,"46.5S2","46.5",2,722,720,26.1,97,NA,95,91,"2:30","2:45",46.51,46.52,-124.4,-124.4,2,2.3,NA,NA,795124,835746,40622,"NW 15-20",14.4,8.182,2.7586,32.3251,25.148,4.678,392.595600741269,5151.66660985325,"rockfishes",0
"2011_6_16-46.5_3","Juv01",2011,6,16,85,151,"46.5S3","46.5",3,723,720,35.6,832,NA,344,91,"1:06","1:21",46.5,46.51,-124.52,-124.52,2.3,2.3,NA,NA,750975,795124,44149,"NW 15-20",14.9,8.9546,2.7903,32.3567,25.0563,5.5867,383.368226826505,5150.72568998969,"rockfishes",0
"2011_6_16-48_1","Juv01",2011,6,16,88,154,"48.0S1","48",1,751,750,16.9,79,NA,80,91,"22:08","22:23",48,48.01,-124.91,-124.91,2,2,NA,NA,898257,942401,44144,"NW 5-10",12.7,8.5113,2.7563,32.2671,25.0533,4.336,357.525315833993,5318.06532122113,"rockfishes",0
"2011_6_16-48_2","Juv01",2011,6,16,89,155,"48.0S2","48",2,752,750,26.3,119,NA,119,91,"23:30","23:45",48.01,48.01,-125.04,-125.04,2.3,2.3,NA,NA,942401,978775,36374,"NW 5-10",13.2,9.085,2.8155,32.5139,25.1591,6.7148,347.857918329271,5319.42520403143,"rockfishes",9
"2011_6_17-47.5_1","Juv01",2011,6,17,93,159,"47.5S1","47.5",1,741,740,27,90,NA,95,91,"22:07","22:22",47.5,47.49,-124.71,-124.72,2,2.1,NA,NA,92801,122109,29308,"NW 5-10",14,8.4103,2.794,32.5611,25.2992,5.8263,371.215677059805,5262.14682933405,"rockfishes",0
"2011_6_17-47.5_2","Juv01",2011,6,17,94,160,"47.5S2","47.5",2,742,740,36.5,128,NA,128,91,"23:28","23:43",47.5,47.51,-124.83,-124.83,2.2,2.1,NA,NA,122109,165657,43548,"NW 5-10",13.6,8.2222,2.7952,32.5784,25.3404,5.8546,362.17843650301,5262.3527293001,"rockfishes",0
"2011_6_17-48_3","Juv01",2011,6,17,90,156,"48.0S3","48",3,753,750,35.7,152,NA,152,91,"0:51","1:06",48.01,48.01,-125.16,-125.17,2.2,2.2,NA,NA,978775,15309,36534,"NW 5-10",13.3,8.9765,2.8128,32.5259,25.1854,6.5518,338.908812616488,5319.66910496422,"rockfishes",20
"2011_6_17-48_7","Juv01",2011,6,17,91,157,"48.0S5","48",7,757,750,54.6,168,NA,161,91,"3:10","3:25",48,48,-125.43,-125.44,2.2,2.1,NA,NA,15309,55452,40143,"NW 5-10",13.2,9.2137,2.8194,32.5522,25.1689,6.7052,318.738549084462,5319.15752931573,"rockfishes",9
"2011_6_17-48_9","Juv01",2011,6,17,92,158,"48.0S6","48",9,759,750,64.1,165,NA,168,91,"4:07","4:22",48,48,-125.54,-125.55,2.1,1.9,NA,NA,55452,92805,37353,"NW 5-10",13.5,9.1096,2.819,32.506,25.1491,6.7355,310.533843972061,5319.42214394818,"rockfishes",28
"2011_6_18-47.5_3","Juv01",2011,6,18,95,161,"47.5S3","47.5",3,743,740,45.9,283,NA,199,91,"0:52","1:07",47.51,47.51,-124.95,-124.95,1.9,1.9,NA,NA,165657,200923,35266,"NW 5-10",13.7,8.5517,2.8056,32.553,25.2716,6.2895,353.169146555259,5263.6839038039,"rockfishes",0
"2011_6_18-47.5_4","Juv01",2011,6,18,96,162,"47.5S4","47.5",4,744,740,55.4,938,NA,892,91,"2:18","2:33",47.49,47.48,-125.07,-125.08,2.6,2.6,NA,NA,200923,237119,36196,"NW 5-10",13.9,8.9578,2.8169,32.5524,25.2092,6.5826,344.074503606442,5261.69513675292,"rockfishes",6
"2011_6_18-47.5_6","Juv01",2011,6,18,97,163,"47.5S6","47.5",6,746,740,74.3,1161,"Accidentaly destroyed 20 fish when staining",1172,91,"4:07","4:22",47.51,47.51,-125.3,-125.31,2.1,2,NA,NA,240384,279625,39241,"NW 15",13.4,9.7431,2.8278,32.4851,25.0315,6.8776,326.816022661646,5264.40496148689,"rockfishes",81
"2011_6_18-47.5_6","Juv01",2011,6,18,97,163,"47.5S6","47.5",6,746,740,74.3,1161,NA,1172,91,"4:07","4:22",47.51,47.51,-125.3,-125.31,2.1,2,NA,NA,240384,279625,39241,"NW 15",13.4,9.7431,2.8278,32.4851,25.0315,6.8776,326.816022661646,5264.40496148689,"rockfishes",46
"2011_6_18-47_4","Juv01",2011,6,18,99,165,"47.0S4","47",4,734,730,60.4,152,NA,152,91,"23:59","0:14",47,46.99,-124.95,-124.94,2.6,2.5,NA,NA,318430,357036,38606,"NW 15-20",13.7,9.1805,2.8214,32.4825,25.1196,6.7257,351.752086898806,5207.00946286739,"rockfishes",22
"2011_6_18-47_6","Juv01",2011,6,18,98,164,"47.0S6","47",6,736,730,79.3,1384,NA,1443,91,"21:59","22:14",46.99,46.99,-125.18,-125.17,2.5,2.5,NA,NA,279625,318430,38805,"NW 10-15 W Swell 7'",13.9,9.9966,2.8255,32.5451,25.0368,6.8,334.23605108948,5206.35934184485,"rockfishes",10
"2011_6_19-47_1","Juv01",2011,6,19,102,168,"47.0S1","47",1,731,730,32,90,NA,88,91,"3:46","4:01",47,46.99,-124.59,-124.58,2.4,2.4,NA,NA,435557,478441,42884,"NW 10-15",14.4,8.3381,2.7359,32.5794,25.3241,3.9741,379.120395854196,5206.39092514565,"rockfishes",1
"2011_6_19-47_2","Juv01",2011,6,19,101,167,"47.0S2","47",2,732,730,41.5,115,NA,112,91,"2:35","2:50",47,47,-124.7,-124.68,2.3,2.3,NA,NA,398850,435557,36707,"NW 10-15",14.4,8.7151,2.8041,32.5163,25.2181,6.2521,370.757818746778,5206.5665681552,"rockfishes",0
"2011_6_19-47_3","Juv01",2011,6,19,100,166,"47.0S3","47",3,733,730,50.9,152,NA,148,91,"1:21","1:36",47,47,-124.82,-124.8,2.3,2.4,NA,NA,357036,398850,41814,"NW 15-20",14.1,9.1851,2.8218,32.4606,25.1019,6.7848,361.635044789362,5206.77158133823,"rockfishes",3
"2011_6_2-42.5_1","Juv01",2011,6,2,31,97,"42.5S1","42.5",1,641,640,15.6,87,NA,88,91,"21:37","21:52",42.5,42.49,-124.61,-124.61,2,2.2,NA,NA,566484,612798,46314,"Good S 10-15",13,8.4584,0.1071,33.5126,26.0378,3.4648,367.710977132097,4706.54893753795,"rockfishes",2
"2011_6_2-42.5_2","Juv01",2011,6,2,32,98,"42.5S2","42.5",2,642,640,24.6,130,NA,127,91,"22:59","23:14",42.49,42.49,-124.71,-124.72,2.1,2.1,NA,NA,612798,646556,33758,"Fair S 10-25 3-6'",13.1,8.7838,0.0917,33.2703,25.798,3.8343,359.471662855253,4705.59938808727,"rockfishes",0
"2011_6_2-42_1","Juv01",2011,6,2,30,96,"42.0S1","42",1,631,630,16.1,79,NA,76,73,"3:33","3:48",42,42.01,-124.41,-124.4,2.5,2.5,NA,NA,526175,566473,40298,"Good",12.8,11.7421,0.0994,31.1831,23.6736,5.8013,383.225898732076,4650.73777146774,"rockfishes",1
"2011_6_2-42_2","Juv01",2011,6,2,29,95,"42.0S2","42",2,632,630,25.2,118,NA,111,91,"2:26","2:41",42,42,-124.52,-124.5,2.3,2.8,NA,NA,485241,526175,40934,"Good",13.1,8.9679,0.1043,32.9855,25.5464,4.0832,374.115643291424,4650.89367352057,"rockfishes",2
"2011_6_2-42_3","Juv01",2011,6,2,28,94,"42.0S3","42",3,633,630,34.3,401,NA,401,91,"1:15","1:30",42,42,-124.62,-124.61,2.2,2.2,NA,NA,433753,485241,51488,NA,13.3,8.9058,0.1563,32.4855,25.1646,5.3061,365.83355020062,4651.04556644144,"rockfishes",1
"2011_6_3-42.5_3","Juv01",2011,6,3,33,99,"42.5S3","42.5",3,643,640,33.7,560,NA,511,91,"0:19","0:34",42.5,42.49,-124.83,-124.84,2.1,2.5,NA,NA,646556,682874,36318,"Fair S 15-20 4-6'",13,8.5475,0.0747,32.8989,25.5432,4.0541,349.63370268312,4706.91567389341,"rockfishes",0
"2011_6_3-42.5_4","Juv01",2011,6,3,34,100,"42.5S4","42.5",4,644,640,42.8,1299,NA,1299,91,"1:35","1:50",42.5,42.49,-124.94,-124.94,2.4,2.4,NA,NA,682874,728850,45976,NA,13.1,9.195,0.1092,32.4194,25.0679,5.8278,340.594993209265,4707.11664624283,"rockfishes",2
"2011_6_3-42.5_5","Juv01",2011,6,3,35,101,"42.5S5","42.5",5,645,640,51.9,1800,NA,1800,91,"2:57","3:12",42.5,42.49,-125.04,-125.04,2.4,2.4,NA,NA,728850,771465,42615,"Fair S 15-20 5-7'",13.1,9.3056,0.0967,32.4156,25.0476,5.9276,332.377939497207,4707.30953448885,"rockfishes",11
"2011_6_3-42.5_6","Juv01",2011,6,3,36,102,"42.5S6","42.5",6,646,640,60.9,2000,NA,2000,91,"4:20","4:35",42.5,42.49,-125.15,-125.14,2.4,2.4,NA,NA,771465,816003,44538,"Good S 10-20 3-5'",13.3,9.4622,0.086,32.4184,25.0248,5.99,323.339128108108,4707.53291793052,"rockfishes",4
"2011_6_3-43_3","Juv01",2011,6,3,39,105,"43.0S3","43",3,653,650,31.7,156,NA,116,91,"23:49","0:04",43,43,-124.85,-124.84,2.2,2.2,NA,NA,849156,927741,78585,"Good NW 5-15 3-5'",13.3,NA,0.0776,NA,NA,NA,349.207675664258,4762.47537790532,"rockfishes",2
"2011_6_3-43_4","Juv01",2011,6,3,38,104,"43.0S4","43",4,654,650,40.7,962,NA,962,91,"22:39","22:54",43,43,-124.96,-124.95,1.9,1.9,NA,NA,849156,886909,37753,"Good NW 5-10",13,NA,NA,NA,NA,NA,340.241402976347,4762.6787675166,"rockfishes",4
"2011_6_3-43_5","Juv01",2011,6,3,37,103,"43.0S5","43",5,655,650,49.8,1420,NA,1320,91,"21:29","21:44",43,43,-125.06,-125.05,1.9,1.9,NA,NA,816003,849156,33153,"Good",13.4,9.8607,0.2268,32.1906,24.7824,6.6458,332.090209705449,4762.87386753451,"rockfishes",0
"2011_6_4-43_1","Juv01",2011,6,4,41,107,"43.0S1","43",1,651,650,13.5,112,NA,115,91,"2:06","2:21",43,43.01,-124.63,-124.63,2.4,2.5,NA,NA,968427,16665,48238,"Good N 5-15 3-5'",13,NA,NA,NA,NA,NA,367.140104670003,4762.10385640202,"rockfishes",0
"2011_6_4-43_2","Juv01",2011,6,4,40,106,"43.0S2","43",2,652,650,22.6,159,NA,157,91,"1:03","1:18",43,43,-124.74,-124.73,2.1,2.7,NA,NA,927741,968427,40686,"Good N 5-15",13.3,NA,NA,NA,NA,NA,358.173908788024,4762.28374139132,"rockfishes",0
"2011_6_5-43.5_1","Juv01",2011,6,5,42,108,"43.5S1","43.5",1,661,660,8.1,96,NA,99,91,"21:46","22:01",43.5,43.51,-124.36,-124.36,2.1,2,NA,NA,16674,62930,46256,"Good N 5-10",14.6,NA,NA,NA,NA,NA,390.051155560396,4817.23970152759,"rockfishes",0
"2011_6_5-43.5_2","Juv01",2011,6,5,43,109,"43.5S2","43.5",2,662,660,17.2,121,NA,124,91,"23:11","23:26",43.5,43.51,-124.47,-124.47,1.9,2.1,NA,NA,62930,101343,38413,"Good N 5-10",13.5,NA,NA,NA,NA,NA,381.158132850034,4817.39091286543,"rockfishes",1
"2011_6_6-43.5_3","Juv01",2011,6,6,44,110,"43.5S3","43.5",3,663,660,26.3,187,NA,198,91,"0:27","0:42",43.5,43.51,-124.58,-124.58,2.3,2.3,NA,NA,101343,146507,45164,"Good N 10-15 NE current",14.3,NA,NA,NA,NA,NA,372.265086538087,4817.55388496399,"rockfishes",0
"2011_6_6-43.5_4","Juv01",2011,6,6,45,111,"43.5S4","43.5",4,664,660,35.4,444,NA,454,91,"1:42","1:57",43.5,43.51,-124.69,-124.69,2.3,2.3,NA,NA,146507,197690,51183,"Fair N 15-20 E current",14.3,NA,NA,NA,NA,NA,363.372014881862,4817.72861912894,"rockfishes",3
